canonical_dealer_id,mc_dealer_id,mc_rooftop_id,mc_location_id,mc_website_id,seller_name,dealer_type,source,website_provider,street,city,state,zip,latitude,longitude,seller_phone,seller_email,inventory_type,confirmed_sales,potential_sales,total_sales,active_inventory,top_5_makes,top_5_make_inventory,top_5_models,top_5_model_inventory,unique_makes_count,unique_models_count,last_updated
100000670,1164551,1042222,1361842,10035653,#1 cochran mazda monroeville,franchise,expressway.cochranmazda.com,Roadster,4515 William Penn Highway,Monroeville,PA,15146,40.438953,-79.745657,002-169-7486,,new,34,17,51,98,Mazda,98,CX-5 | CX-50 | CX-30 | CX-90 | Mazda3,48 | 27 | 12 | 8 | 3,1,5,2026-01-30
100000671,1113306,1034786,1361878,1005888,country chrysler dodge jeep ram,franchise,countrychryslerdodgejeep.net,DealerOn,2158 Baltimore Pike,Oxford,PA,19363,39.773978,-75.983469,610-467-2424,slam@countrydodge.com,new,22,1,23,22,Jeep | RAM | Chrysler | Dodge,15 | 5 | 1 | 1,Grand Cherokee | Grand Cherokee L | Wrangler 4-Door | Ram 1500 Pickup | Ram 3500 Pickup,5 | 4 | 4 | 2 | 2,4,10,2026-01-30
100000672,1113306,1031364,1361878,1076154,jeff d ambrosio chevrolet,franchise,jeffschevy.com,DealerOn,2158 Baltimore Pike,Oxford,PA,19363,39.773978,-75.983469,484-365-2460 | 484-756-4030,mikes@jeffschevy.com,new,28,1,29,28,Chevrolet,28,Equinox | Trax | Silverado 1500 | Colorado | Silverado 2500HD,5 | 5 | 4 | 3 | 3,1,10,2026-01-30
100000673,1109267,1048847,1361903,1038299,a&l bmw,franchise,albmw.com,Dealer.com,3780 William Penn Highway,Monroeville,PA,15146,40.435712,-79.784278,412-373-6071,nate@almotors.com,new,22,1,23,22,BMW,22,X3 | 3 Series | X1 | X5 | X7,5 | 4 | 4 | 3 | 3,1,7,2026-01-30
100000674,1117776,1052830,1361920,1097069,#1 cochran toyota,franchise,cochrantoyota.com,Team Velocity | Dealer Inspire,12204 U.S. 30,Irwin,PA,15642,40.332643,-79.74323,412-453-3212,rfescemyer@cochran.com,new,93,9,102,100,Toyota,100,Tacoma | RAV4 | Camry | Corolla | Tundra,24 | 21 | 10 | 10 | 6,1,14,2026-01-30
100000675,1161726,1041933,1361953,1028812,"c. harper chevrolet, buick, cadillac",franchise,charperchevy.com,DealerOn,4435 Pennsylvania 51,Belle Vernon,PA,15012,40.168483,-79.789221,724-797-9892 | 724-202-1337,jbane@charper.com,new,43,6,49,68,Chevrolet,68,Silverado 1500 | Silverado 2500HD | Equinox | Trax | Colorado,18 | 17 | 10 | 6 | 5,1,12,2026-01-30
100000676,1161726,1053916,1361953,1071368,c. harper cadillac,franchise,charpercadillac.com,DealerOn,4435 Pennsylvania 51,Belle Vernon,PA,15012,40.168483,-79.789221,724-815-0978 | 724-929-8000,jbane@charper.com,new,4,2,6,4,Cadillac,4,Escalade | XT5,2 | 2,1,2,2026-01-30
100000677,1111190,1052672,1362031,11036414,"three rivers chrysler jeep dodge, llc",franchise,jeepofpittsburgh.com,DealerOn,2633 West Liberty Avenue,Pittsburgh,PA,15216,40.397594,-80.027555,412-207-3427 | 412-668-1405,taylor@1jeep.com,new,52,14,66,56,Jeep | RAM | Chrysler,50 | 4 | 2,Grand Cherokee | Compass | Wrangler 4-Door | Gladiator | Grand Cherokee L,17 | 12 | 8 | 5 | 5,3,9,2026-01-30
100000678,1164557,1040859,1362045,10035640,#1 cochran volkswagen of north hills,franchise,expressway.cochranvwnorth.com,Roadster,11750 U.S. 19,Wexford,PA,15090,40.62844,-80.055151,724-940-3287,,new,7,3,10,10,Volkswagen,10,Tiguan | Atlas Cross Sport | Atlas | Jetta,4 | 3 | 2 | 1,1,4,2026-01-30
100000679,1126231,1033895,1362081,1011697,washington ford inc,franchise,washingtonford.com,Jazel Auto,507 Washington Road,Washington,PA,15301,40.191365,-80.213744,888-632-4259,darren.burns@washingtonford.com,new,49,10,59,50,Ford,50,Explorer | F-150 | Maverick | Ranger | Bronco 4-Door,13 | 13 | 5 | 4 | 3,1,13,2026-01-30
100000680,1162024,1052203,1362099,1060941,reedman-toll nissan of drexel hill,franchise,reedmantollnissanofdrexelhill.com,Dealer.com,5018 Township Line Road,Drexel Hill,PA,19026,39.955339,-75.321694,484-452-5219,tdemaria@reedmantoll.com,new,46,1,47,47,Nissan,47,Rogue | Pathfinder | Sentra | Altima | Kicks,22 | 6 | 6 | 3 | 3,1,9,2026-01-30
100000681,1190247,1036659 | 678285,1362122,1001250,john kennedy ford of phoenixville | john kennedy ford phoenixville,franchise,fordofphoenixville.com,DealerOn,730 Valley Forge Road,Phoenixville,PA,19460,40.119743,-75.505013,610-415-1844 | 484-921-0763,sales5@kennedyauto.com,new,62,31,93,318,Ford,318,F-150 | Explorer | Escape | Bronco 4-Door | Bronco Sport,66 | 63 | 37 | 26 | 21,1,19,2026-01-30
100000682,1155588,82109,1362128,1095312,#1 cochran nissan west hills,franchise,cochrannissanwest.com,Team Velocity | Dealer Inspire,7900 University Boulevard,Coraopolis,PA,15108,40.513598,-80.223223,412-912-2242,,new,78,35,113,237,Nissan,237,Rogue | Sentra | KICKS | Pathfinder | Frontier,76 | 48 | 31 | 23 | 12,1,11,2026-01-30
100000683,1156770,846059 | 1018571,1362169,1000136,shults ford harmarville | shults ford - harmarville,franchise,shultsfordharmarville.com,Jazel Auto,1300 Gulf Lab Road,Pittsburgh,PA,15238,40.541199,-79.838165,412-703-3790,bobbyl@shultsford.com,new,155,74,229,420,Ford,420,F-150 | Explorer | Bronco Sport | F-250 Super Duty | Maverick,127 | 41 | 37 | 34 | 30,1,21,2026-01-30
100000684,1155150,1052155,1362198,10006110,springfield mitsubishi - reading,franchise,readingmitsu.com,Dealer.com,3814 Pottsville Pike,Reading,PA,19605,40.393259,-75.935735,610-994-2667,Estelle@readingmitsu.com,new,5,0,5,5,Mitsubishi,5,Outlander Sport | Outlander,3 | 2,1,2,2026-01-30
100000685,1113374,1035329,1362200,1001163,bob fisher chevrolet,franchise,bobfisherchev.com,DealerOn,4111 Pottsville Pike,Reading,PA,19605,40.397927,-75.934621,610-921-0261 | 610-370-6683,j.monroe@bobfisherchev.com,new,56,5,61,63,Chevrolet,63,Silverado 1500 | Trax | Equinox | Silverado 2500HD | Colorado,15 | 11 | 9 | 6 | 5,1,12,2026-01-30
100000686,1159721,1052570,1362218,1016126,#1 cochran nissan south hills,franchise,cochrannissanpittsburgh.com,Team Velocity | Dealer Inspire,3200 West Liberty Avenue,Pittsburgh,PA,15216,40.390532,-80.040686,412-472-7469,,new,53,34,87,200,Nissan,200,Rogue | Sentra | KICKS | Pathfinder | Murano,59 | 44 | 31 | 20 | 12,1,10,2026-01-30
100000687,1159721,1041023,1362218,10035642,#1 cochran nissan of south hills,franchise,expressway.cochrannissanpittsburgh.com,Roadster,3200 West Liberty Avenue,Pittsburgh,PA,15216,40.390532,-80.040686,412-892-4784,,new,0,0,0,14,Nissan,14,KICKS | Pathfinder | Murano | Rogue | Altima,4 | 4 | 2 | 2 | 1,1,6,2026-01-30
100000688,1122770,1054505,1362237,1000826,w&l nissan,franchise,wandlnissan.com,Dealer.com,3819 North Susquehanna Trail,Shamokin Dam,PA,17876,40.856491,-76.813529,570-884-1135,leads@wandlmazda.com,new,32,10,42,35,Nissan,35,Rogue | Frontier | Pathfinder | Armada | Murano,12 | 8 | 7 | 2 | 2,1,7,2026-01-30
100000689,1112964,1034082,1362301,1013819,blaise alexander nissan,franchise,alexandernissan.com,Dealer Inspire,10 Alexander Drive,Muncy,PA,17756,41.2483,-76.834237,570-546-4925,mmcrae@blaisealexander.com,new,27,5,32,29,Nissan,29,Rogue | Pathfinder | Frontier | Armada | Sentra,10 | 9 | 5 | 2 | 2,1,6,2026-01-30
100000690,1112804,340512,1362333,1005593,blaise alexander chevrolet,franchise,blaisealexanderchevy.com,DealerOn,405 Alexander Drive,Muncy,PA,17756,41.247138,-76.841298,570-368-8677 | 570-534-4875,cpearson@blaisealexander.com,new,86,16,102,88,Chevrolet,88,Silverado 1500 | Equinox | Traverse | Silverado 2500HD | Silverado 3500HD,23 | 15 | 15 | 12 | 5,1,12,2026-01-30
100000691,1159178,1033685,1362416,1016049,ken pollock nissan,franchise,kenpollocknissan.com,Dealer.com,229 Mundy Street,Wilkes-Barre Township,PA,18702,41.242624,-75.847314,570-819-0730,gpeters@kenpollocknissan.com,new,45,4,49,52,Nissan,52,Rogue | Pathfinder | Sentra | Kicks | Murano,19 | 14 | 5 | 3 | 3,1,9,2026-01-30
100000692,1158713,1046610,1362445,11020175,dick smith nissan of st. andrews,franchise,dicksmithnissanofstandrews.com,Dealer Inspire,3670 Fernandina Road,Columbia,SC,29210,34.055344,-81.128269,803-866-7688 | 803-653-6515,,new,19,3,22,21,Nissan,21,Pathfinder | Sentra | Murano | Versa Sedan | Frontier,6 | 5 | 3 | 3 | 2,1,6,2026-01-30
100000693,1112591,1035014,1362574,1028644,stokes trainor chevrolet gmc,franchise,stokestrainor.com,Sokal,2004 Wilson Road,Newberry,SC,29108,34.29468,-81.605647,803-947-9181 | 803-879-2267,,new,11,0,11,13,GMC | Chevrolet,8 | 5,Sierra 1500 | Sierra 2500HD | Trax | Canyon | Corvette,3 | 3 | 2 | 1 | 1,2,8,2026-01-30
100000694,1123086,1035585,1362692,1047135,land rover porsche of greenville,franchise,greenvilleluxury.com,Dealer.com,2668 Laurens Road,Greenville,SC,29607,34.819961,-82.342391,864-704-1499 | 864-754-0934,cswords@greenvilleautomotive.com | privacy@asburyauto.com,new,8,1,9,10,Land Rover | Porsche,8 | 2,Range Rover | Defender | Cayenne | Cayenne Coup | Range Rover Velar,5 | 2 | 1 | 1 | 1,2,5,2026-01-30
100000695,1190254,1044034,1362775,1011067,pierson ford lincoln inc.,franchise,piersonford.com,Dealer.com,701 Auto Plaza Drive,Aberdeen,SD,57401,45.469715,-98.500576,605-725-5410 | 605-225-3720,sanderson@piersonford.com,new,32,2,34,33,Ford,33,F-150 | Explorer | F-350 Super Duty | Expedition | F-250 Super Duty,8 | 6 | 6 | 4 | 3,1,9,2026-01-30
100000696,1118979,1048714,1362787,1020103,family ford inc.,franchise,familyfordstgeorge.com,Dealer.com,5866 West Jim Bilton Boulevard,Saint George,SC,29477,33.195321,-80.593009,888-399-3524,ccraven@familyautomotive.com,new,7,0,7,8,Ford,8,Bronco 4-Door | Explorer | Expedition | F-150 | F-250 Super Duty,2 | 2 | 1 | 1 | 1,1,6,2026-01-30
100000697,1121668,1041813 | 908809,1362960,1005060,"parks buick gmc, llc",franchise,parksbuickgmc.com,Dealer Inspire,2640 Laurens Road,Greenville,SC,29607,34.822675,-82.34396,864-288-5600 | 864-990-4569,,new,93,31,124,187,GMC | Buick,169 | 18,Sierra 1500 | Sierra 2500HD | Yukon | Terrain | Yukon XL,54 | 50 | 15 | 14 | 9,2,15,2026-01-30
100000698,1164274,254920,1362976,1019318,mercedes-benz of myrtle beach,franchise,mercedesbenzofmyrtlebeach.com,Dealer Inspire,936 Jason Boulevard,Myrtle Beach,SC,29577,33.713543,-78.902927,843-279-2487,jgrimm@myrtlebeachautomotive.com,new,39,9,48,40,Mercedes-Benz,40,GLE | E-Class | GLC | C-Class Sedan | CLE,7 | 5 | 5 | 4 | 4,1,11,2026-01-30
100000699,1195885,1036345,1363019,1020899,crown nissan greenville,franchise,crowngreenvillenissan.com,Dealer.com,2712 Laurens Road,Greenville,SC,29607,34.817656,-82.341205,864-754-0067,jclayton1@crownauto.com | moleary@greenvilleautomotive.com,new,48,9,57,50,Nissan,50,Rogue | Sentra | Pathfinder | Versa Sedan | Armada,14 | 7 | 6 | 5 | 4,1,10,2026-01-30
100000700,1193238,1047675,1363026,1020802,mercedes-benz of sioux falls,franchise,mercedes-benzofsiouxfalls.com,Dealer.com,4410 West 12th Street,Sioux Falls,SD,57107,43.545097,-96.778693,605-336-5060,,new,6,1,7,6,Mercedes-Benz,6,GLE | GLS | GLC,3 | 2 | 1,1,3,2026-01-30
100000701,1126916,1047833 | 445793,1363085,1071218,jenkins & wynne lincoln,franchise,jenkinsandwynnelincoln.com,DealerOn,2655 Trenton Road,Clarksville,TN,37040,36.581402,-87.312329,931-538-7000,,new,39,5,44,40,Lincoln,40,Aviator | Navigator | Nautilus | Corsair,23 | 10 | 4 | 3,1,4,2026-01-30
100000702,1093771,1052950,1363190,1013904,bachman-bernard chevrolet gmc,franchise,bachmanbernardchevy.com,DealerOn,3365 East Andrew Johnson Highway,Greeneville,TN,37745,36.185976,-82.766422,866-575-2096,,new,30,5,35,35,GMC | Chevrolet,27 | 8,Terrain | Sierra 1500 | Canyon | Sierra 2500HD | Acadia,7 | 6 | 4 | 4 | 3,2,11,2026-01-30
100000703,1093771,1051481,1363190,1071308,bachman-bernard cadillac,franchise,bachmanbernardcadillac.com,DealerOn,3365 East Andrew Johnson Highway,Greeneville,TN,37745,36.185976,-82.766422,606-621-0430 | 866-859-3943,,new,6,2,8,6,Cadillac,6,CT4 | XT5 | CT5 | Escalade,2 | 2 | 1 | 1,1,4,2026-01-30
100000704,1162304,580585,1363199,1019383,wallace mitsubishi-kingsport,franchise,wallacemitsubishi.com,DealerOn,2733 East Stone Drive,Kingsport,TN,37660,36.551768,-82.487797,423-288-5500,jparsons@wallacecars.com,new,2,1,3,2,Mitsubishi,2,Eclipse Cross | Outlander,1 | 1,1,2,2026-01-30
100000705,1158322,1042071,1363229,1019378,wallace subaru - johnson city,franchise,wallacesubarujohnsoncity.com,DealerOn,3101 East Oakland Avenue,Johnson City,TN,37601,36.359261,-82.385105,877-733-3590 | 888-514-8992,,new,33,3,36,33,Subaru,33,Outback | Crosstrek | Forester | Ascent,14 | 7 | 7 | 5,1,4,2026-01-30
100000706,1110744,1054015,1363357,1010765,mercedes-benz of memphis,franchise,mbofmemphis.com,Dealer Inspire,5389 Poplar Avenue,Memphis,TN,38119,35.10611,-89.882762,901-345-6211,thammond@mercedesmemphis.com,new,78,28,106,278,Mercedes-Benz,278,GLE | GLS | GLC | C-Class Sedan | GLE Coupe,69 | 43 | 35 | 18 | 18,1,19,2026-01-30
100000708,1127457,1036549,1363491,1013925,greenway kia hickory hollow,franchise,greenwaykiahickoryhollow.com,Dealer eProcess | Dealer Inspire,5406 Target Drive,Nashville,TN,37013,36.043762,-86.6604,615-206-3017,Ralphmoser@greenway.com,new,120,36,156,234,Kia,234,Sportage | K4 | Telluride | K5 | Carnival,48 | 41 | 40 | 26 | 23,1,10,2026-01-30
100000709,1118343,1047854,1363535,1010913,mercedes-benz of nashville,franchise,mercedesbenzofnashville.com,Dealer.com,630 Bakers Bridge Avenue,Franklin,TN,37067,35.95977,-86.80506,615-742-8000 | 800-784-0289,patrick.pointer@mercedesbenzofnashville.com,new,105,26,131,107,Mercedes-Benz,107,GLE | GLC | GLB | GLS | G-Class,21 | 17 | 16 | 9 | 4,1,14,2026-01-30
100000710,1125925,80624,1363537,1007621,sunrise buick gmc at wolfchase,franchise,sunriseatwolfchase.com,DealerOn,8500 U.S. 64,Bartlett,TN,38133,35.205173,-89.778905,901-881-2121,rmcelroy@sunrisememphis.com | whunt@sunrisememphis.com,new,51,13,64,75,GMC | Buick,39 | 36,Envista | Sierra 1500 | Encore GX | Sierra 2500HD | Acadia,19 | 18 | 13 | 8 | 4,2,12,2026-01-30
100000711,1110037,1044434 | 706736,1363635,1015091,mercedes-benz of knoxville,franchise,mercedesofknoxville.com,Dealer Inspire,10131 Parkside Drive,Knoxville,TN,37922,35.909579,-84.1243,865-777-2222,jbender@mercedesofknoxville.com,new,70,10,80,72,Mercedes-Benz,72,GLE | Sprinter Cargo Van | GLS | C-Class Sedan | CLE,13 | 13 | 8 | 6 | 6,1,13,2026-01-30
100000712,1125978,1031188,1363819,1100899,stan mcnabb chevrolet,franchise,stanmcnabbchevroletcolumbia.com,Dealer Inspire,101 South James Campbell Boulevard,Columbia,TN,38401,35.588592,-87.041643,931-548-1370,trey@stanmcnabb.com,new,32,7,39,50,Chevrolet,50,Trax | Silverado 1500 | Traverse | Equinox | Silverado 2500HD,13 | 9 | 7 | 6 | 5,1,10,2026-01-30
100000713,1193177,1031289,1363829,1001818,west chevrolet,franchise,westchevrolet.com,DealerOn,3450 Airport Highway,Alcoa,TN,37701,35.832925,-83.971635,866-927-7974,,new,88,2,90,106,Chevrolet,106,Silverado 3500HD | Silverado 1500 | Silverado 2500HD | Express Cutaway | Equinox,17 | 16 | 12 | 10 | 9,1,18,2026-01-30
100000714,1152876,1033560,1363862,1003906,joe mahan ford,franchise,joemahanford.com,DealerOn,211 Memorial Drive,Paris,TN,38242,36.283835,-88.302706,731-407-6018,jeffmahan@joemahanford.com,new,16,1,17,23,Ford,23,F-150 | Bronco 4-Door | Explorer | F-350 Super Duty | Bronco 2-Door,8 | 4 | 3 | 2 | 1,1,10,2026-01-30
100000715,1120672,1041321,1364022,1033714,town & country ford,franchise,fordnashville.com,Dealer.com,101 Anderson Lane,Nashville,TN,37115,36.274043,-86.708788,615-865-1280,jbianchi@fordnashville.com,new,29,1,30,29,Ford,29,F-150 | Bronco Sport | Bronco 4-Door | Escape | Transit Van,6 | 4 | 3 | 3 | 3,1,11,2026-01-30
100000716,1160943,1036078,1364055,1016001,clark nissan of abilene,franchise,abilenenissan.com,Team Velocity,818 East Overland Trail,Abilene,TX,79601,32.484596,-99.708725,325-313-6373,Jay@mcgavocknissan.com,new,50,5,55,52,Nissan,52,Rogue | Pathfinder | KICKS | Armada | Frontier,18 | 9 | 8 | 4 | 3,1,9,2026-01-30
100000717,1202309,1035964,1364123,1012905,elder chrysler dodge jeep,franchise,elderchryslerdodgejeep.com,Dealer.com,1798 Texas 31 Business,Athens,TX,75751,32.217306,-95.82562,903-292-0419 | 903-292-0612,,new,23,8,31,26,RAM | Jeep,14 | 12,Ram 3500 Pickup | Grand Cherokee L | Ram 2500 Pickup | Grand Cherokee | Compass,7 | 4 | 4 | 3 | 2,2,8,2026-01-30
100000718,1126977,1035754,1364224,1015436,mcgavock nissan of amarillo,franchise,mcgavocknissanamarillo.com,DealerOn,4700 South Soncy Road,Amarillo,TX,79119,35.159298,-101.939175,806-354-3550 | 800-225-2476,leads@drivemcgavocknissanamarillo.com,new,50,23,73,142,Nissan,142,Pathfinder | Rogue | KICKS | Frontier | Armada,49 | 30 | 17 | 11 | 10,1,11,2026-01-30
100000719,1159064,401620,1364355,1012904,mercedes-benz of austin,franchise,mercedesbenzofaustin.com,Dealer Inspire,6757 Airport Boulevard,Austin,TX,78752,30.332752,-97.715448,512-220-0940,,new,133,9,142,135,Mercedes-Benz,135,GLC | GLE | GLB | GLE Coupe | GLS,40 | 20 | 15 | 8 | 7,1,14,2026-01-30
100000720,1155606,340317,1364501,11026089,doggett lincoln of beaumont,franchise,doggettlincolnbeaumont.com,DealerOn,3355 Eastex Freeway,Beaumont,TX,77706,30.110756,-94.141061,409-257-4956,,new,13,4,17,14,Lincoln,14,Aviator | Nautilus | Corsair | Navigator,7 | 3 | 2 | 2,1,4,2026-01-30
100000721,1120005,1032776,1364514,1003001,aztec chevrolet gmc,franchise,aztecautoplex.com,Dealer.com,772 U.S. 181,Beeville,TX,78102,28.426489,-97.737045,866-220-3375,jtrevino@aztecchev.com,new,34,3,37,65,Chevrolet | GMC,53 | 12,Silverado 1500 | Trax | Sierra 2500HD | Equinox | Trailblazer,21 | 7 | 6 | 4 | 4,2,20,2026-01-30
100000722,1119986,1053691,1364616,1003033,"bud cross ford, inc",franchise,budcrossfordtx.com,Jazel Auto,150 Texas 36,Caldwell,TX,77836,30.535729,-96.692844,979-310-4159 | 979-307-9038,trent@budcrossford.com,new,29,0,29,30,Ford,30,F-250 Super Duty | F-150 | Explorer | F-350 Super Duty | Escape,10 | 8 | 3 | 3 | 2,1,9,2026-01-30
100000723,1162725,473452 | 746981,1364984,1049880,clay cooley nissan | clay cooley nissan dallas,franchise,claycooleynissan.com,Team Velocity,39690 Lyndon B Johnson Freeway,Dallas,TX,75237,32.646281,-96.863664,972-709-2015 | 844-440-8126,rlynn@comeseeclay.com,new,296,196,492,752,Nissan,752,Sentra | Rogue | KICKS | Pathfinder | Versa Sedan,182 | 129 | 109 | 98 | 75,1,13,2026-01-30
100000724,1191440,1036257,1365061,1099029,hiley mazda fort worth,franchise,hileymazdafortworth.com,Dealer Inspire,9120 West Freeway,Fort Worth,TX,76108,32.739941,-97.472926,817-663-7404,kgillmore@hileycars.com,new,66,15,81,67,Mazda,67,CX-5 | CX-50 | CX-90 | Mazda3 | CX-30,25 | 15 | 11 | 6 | 5,1,6,2026-01-30
100000726,1157923,1036660,1365173,1101255,shottenkirk toyota weatherford,franchise,shottenkirktoyotaweatherford.com,Dealer Venom | Dealer Alchemist,2601 Interstate 20,Hudson Oaks,TX,76087,32.750621,-97.724091,817-458-4313,,new,208,18,226,306,Toyota,306,Tundra | RAV4 | Camry | Tacoma | 4Runner,57 | 51 | 48 | 38 | 20,1,18,2026-01-30
100000727,1161039,1037815,1365208,1002821,moritz kia of fort worth,franchise,moritzkiafw.com,Sokal,8501 West Freeway,Fort Worth,TX,76116,32.737299,-97.464959,817-560-6000,george.vazquez@moritzmail.com,new,93,42,135,250,Kia,250,Telluride | K4 | Sportage | Sorento | K5,59 | 43 | 42 | 33 | 24,1,11,2026-01-30
100000728,1198814,772967,1365229,1006516,jerry's buick gmc,franchise,jerrysbuickgmc.com,DealerOn,3100 Fort Worth Highway,Weatherford,TX,76087,32.755982,-97.703296,817-677-6685 | 682-332-4590,jholt@jerrystexas.com,new,134,35,169,207,GMC | Buick,184 | 23,Sierra 2500HD | Sierra 1500 | Envista | Terrain | Yukon,75 | 52 | 13 | 12 | 12,2,12,2026-01-30
100000729,1112662,1031500,1365269,1073736,cecil atkission ford,franchise,cecilforddelrio.com,DealerOn,2700 Veterans Boulevard,Del Rio,TX,78840,29.402211,-100.905619,830-775-7481 | 830-320-3106,vdelosreyes@cecilmotors.com,new,47,2,49,89,Ford,89,F-150 | Bronco 4-Door | F-250 Super Duty | Explorer | Expedition,25 | 10 | 10 | 8 | 7,1,16,2026-01-30
100000730,1192701,1036134,1365320,1020293,glenn polk chrysler dodge jeep ram fiat,franchise,glennpolkdodgechryslerjeepram.com,Dealer eProcess,4330 Interstate 35,Gainesville,TX,76240,33.679882,-97.153776,940-301-0106,,new,30,0,30,33,RAM | Jeep | Dodge,19 | 13 | 1,Ram 3500 Pickup | Grand Cherokee L | Grand Cherokee | Ram 3500 | Compass,6 | 4 | 3 | 3 | 2,3,15,2026-01-30
100000731,1123614,1033757 | 319585,1365512,1008954,jerry durant chevy buick gmc | jerry durant buick gmc,franchise,jerrydurantchevybuickgmc.com,DealerOn,1909 East US Highway 377,Granbury,TX,76049,32.441736,-97.751797,817-776-5676,jon@classicgranbury.com,new,160,66,226,520,Chevrolet | GMC | Buick,316 | 181 | 23,Silverado 1500 | Sierra 2500HD | Sierra 1500 | Silverado 2500HD | Equinox,106 | 75 | 52 | 50 | 41,3,27,2026-01-30
100000732,1117394,1043680 | 766147,1365834,1020893,beck & masten buick gmc south,franchise,beckmastensouth.com,Dealer Inspire,12820 Gulf Freeway,Houston,TX,77034,29.610885,-95.211947,832-775-1723,jmatos@group1auto.com,new,90,21,111,90,GMC | Buick,84 | 6,Sierra 1500 | Yukon | Terrain | Sierra 2500HD | Envista,47 | 9 | 8 | 7 | 5,2,12,2026-01-30
100000733,1117394,1043680,1365834,11030736,beck & masten buick gmc south,franchise,acceleride.beckmastensouth.com,Roadster,12820 Gulf Freeway,Houston,TX,77034,29.610885,-95.211947,832-844-2210,,new,18,3,21,18,Buick | GMC,9 | 9,Envista | Sierra 1500 | Enclave | Sierra 2500HD | Canyon,5 | 4 | 3 | 3 | 1,2,7,2026-01-30
100000734,1173666,440929,1365977,1059480,classic chevrolet sugar land,franchise,classicchevysugarland.com,Dealer Inspire,13115 Southwest Freeway,Sugar Land,TX,77478,29.627616,-95.59131,877-231-0662 | 866-723-1887,cbui@classicofhouston.com,new,292,63,355,538,Chevrolet,538,Silverado 1500 | Equinox | Colorado | Tahoe | Traverse,140 | 88 | 49 | 43 | 42,1,17,2026-01-30
100000735,1156964,1034280,1366066,1063265,mitch hall chevrolet gmc,franchise,mitchhallchevy.com,DealerOn,2713 Lubbock Highway,Lamesa,TX,79331,32.757527,-101.945372,866-508-6988 | 866-725-0807,,new,50,10,60,58,GMC | Chevrolet,37 | 21,Sierra 2500HD | Silverado 2500HD | Silverado 1500 | Sierra 1500 | Terrain,16 | 7 | 5 | 4 | 4,2,16,2026-01-30
100000736,1117313,1050122,1366187,1050398,mercedes-benz of clear lake,franchise,mercedesbenzclearlake.com,Dealer Inspire,15951 Gulf Freeway,Webster,TX,77598,29.58076,-95.176457,281-554-9100,,new,72,8,80,79,Mercedes-Benz,79,GLE | GLC | C-Class Sedan | GLC Coupe | CLE,24 | 13 | 7 | 5 | 4,1,15,2026-01-30
100000737,1117313,1050122,1366187,11030770,mercedes-benz of clear lake,franchise,acceleride.mercedesbenzclearlake.com,Roadster,15951 Gulf Freeway,Webster,TX,77598,29.58076,-95.176457,281-554-9100,,new,38,6,44,59,Mercedes-Benz,59,GLE | GLC | CLE | GLC Coupe | CLA,23 | 11 | 5 | 5 | 4,1,11,2026-01-30
100000738,1194764,1032787,1366301,1062395,platinum nissan of texoma,franchise,platinumnissantx.com,DealerOn,2010 U.S. 75,Denison,TX,75020,33.774506,-96.581867,430-210-2157,,new,20,4,24,23,Nissan | Toyota | Honda,20 | 2 | 1,Rogue | Frontier | Pathfinder | Murano | Armada,5 | 4 | 4 | 3 | 2,3,9,2026-01-30
100000739,1190970,1049346,1366338,1007754,tri-state nissan,franchise,tristatenissan.com,Dealer.com,1230 Millwood Pike,Winchester,VA,22602,39.156583,-78.147625,888-695-7231 | 540-667-6800,,new,37,5,42,38,Nissan,38,Pathfinder | Rogue | Frontier | Altima | Kicks,12 | 10 | 7 | 3 | 2,1,8,2026-01-30
100000740,1120997,1032115,1366347,1014225,wilder cdjr,franchise,wildercdjr.com,Dealer eProcess,53 Jetta Way,Port Angeles,WA,98362,48.102903,-123.342276,360-912-2593,travis_davidson@wilderauto.com,new,1,0,1,1,RAM,1,ProMaster Cargo Van,1,1,1,2026-01-30
100000741,1189542,1034814,1366385,1004256,lynn layton nissan,franchise,lynnlaytonnissan.com,DealerOn,2402 Highway 31 South,Decatur,AL,35601,34.56221,-86.973327,256-353-8150 | 800-225-2476,eddie.davis@lynnlayton.com,new,27,2,29,29,Nissan,29,Frontier | Kicks | Rogue | Armada | Pathfinder,8 | 6 | 6 | 3 | 3,1,8,2026-01-30
100000742,1118102,307160,1366398,1014829,south texas buick-gmc,franchise,southtexasgmc.net,Dealer.com,4220 West Expressway 83,McAllen,TX,78501,26.196681,-98.270554,956-661-5000 | 956-467-1305,eduardog@southtexasgmc.com,new,263,49,312,267,GMC | Buick,201 | 66,Sierra 1500 | Sierra 2500HD | Envista | Canyon | Acadia,87 | 50 | 43 | 16 | 14,2,12,2026-01-30
100000743,1161395,667966,1366450,1001066,lorenzo nissan ft. lauderdale,franchise,lorenzonissanftlauderdale.com,DealerOn,1051 South Federal Highway,Fort Lauderdale,FL,33316,26.109777,-80.137116,954-271-0538 | 954-379-8728,,new,36,2,38,37,Nissan,37,Rogue | Sentra | Kicks | Pathfinder | Altima,7 | 6 | 5 | 5 | 4,1,11,2026-01-30
100000744,1119939,1053927 | 1023193,1366506,1003119,mercedes-benz of san juan,franchise,mbsanjuantx.com,Dealer Inspire,400 East Expressway 83,San Juan,TX,78589,26.202516,-98.157731,956-715-8800,,new,67,4,71,68,Mercedes-Benz,68,GLE Coupe | GLE | C-Class Sedan | CLA | GLA,10 | 9 | 5 | 5 | 5,1,15,2026-01-30
