canonical_dealer_id,mc_dealer_id,mc_rooftop_id,mc_location_id,mc_website_id,seller_name,dealer_type,source,website_provider,street,city,state,zip,latitude,longitude,seller_phone,seller_email,inventory_type,confirmed_sales,potential_sales,total_sales,active_inventory,top_5_makes,top_5_make_inventory,top_5_models,top_5_model_inventory,unique_makes_count,unique_models_count,last_updated
100002259,1164291,1032341,1424298,1019368,wyatt johnson gmc,franchise,wyattjohnsongm.com,DealerOn,2600 Wilma Rudolph Boulevard,Clarksville,TN,37040,36.580221,-87.30017,931-632-3428,,new,51,6,57,62,GMC,62,Sierra 1500 | Terrain | Acadia | Sierra 2500HD | Yukon,20 | 13 | 12 | 5 | 5,1,7,2026-02-10
100002260,1110395,155164,1424309,1006478,jackson chrysler dodge jeep,franchise,jacksonchryslerdodgejeep.com,Dealer.com,4405 West Owen K Garriott Road,Enid,OK,73703,36.389342,-97.933367,580-234-5400 | 888-927-7094,,new,5,0,5,7,RAM | Jeep,4 | 3,Grand Cherokee | Ram 2500 Pickup | Grand Cherokee L | Ram 1500 Pickup | Ram 3500 Chassis Cab,2 | 2 | 1 | 1 | 1,2,5,2026-02-10
100002261,1122633,1035865,1424312,1020182,bruner chrysler dodge jeep ram,franchise,brunerchryslerdodgejeepram.com,DealerOn,750 East Road,Stephenville,TX,76401,32.216657,-98.188452,254-968-2135,GregBrunerVille@BrunerAuto.com,new,21,5,26,25,RAM | Jeep | Chrysler | Dodge,15 | 8 | 1 | 1,Ram 2500 Pickup | Grand Cherokee L | Ram 1500 Pickup | Ram 3500 Pickup | Wrangler 4-Door,6 | 5 | 3 | 3 | 2,4,10,2026-02-10
100002262,1192661,1035828,1424316,1000524,team dodge ram fiat of myrtle beach,franchise,teamdodgeramsc.com,Dealer Inspire,4849 U.S. 501,Myrtle Beach,SC,29579,33.76098,-78.971775,843-960-9130 | 843-960-9133,bdc@teamautogroup.com,new,93,14,107,134,Jeep | RAM | Dodge | Chrysler,69 | 43 | 20 | 2,Wrangler 4-Door | Gladiator | Durango | Ram 1500 Pickup | Grand Cherokee L,23 | 22 | 20 | 17 | 11,4,14,2026-02-10
100002263,1149054,1054091,1424320,1007749,tri-city chevrolet gmc,franchise,tricityeden.net,DealerOn,908 South Van Buren Road,Eden,NC,27288,36.479694,-79.738103,800-572-0436,rmikels@tricityautomotive.com,new,3,1,4,4,Chevrolet | GMC,2 | 2,Acadia | Canyon | Colorado | Silverado 1500,1 | 1 | 1 | 1,2,4,2026-02-10
100002264,1128623,1047254,1424333,1012440,larry h. miller chrysler jeep dodge ram boise,franchise,lhmdodgeboise.com,Dealer.com,222 South Auto Drive,Boise,ID,83709,43.602137,-116.275112,208-297-7480,ada.bcd@lhmauto.com,new,47,9,56,56,Jeep | RAM,29 | 27,Grand Cherokee | Ram 1500 Pickup | Ram 2500 Pickup | Gladiator | Wrangler 4-Door,9 | 8 | 8 | 7 | 6,2,13,2026-02-10
100002265,1156626,1031454,1424335,1073853,rosenthal land rover tysons corner,franchise,landrovertysonscorner.com,Dealer.com,1592 Spring Hill Road,Tysons,VA,22182,38.927701,-77.244557,703-893-1700,careteam@rosenthallandrover.com,new,163,3,166,165,Land Rover,165,Range Rover | Range Rover Sport | Defender | Range Rover Velar | Discovery Sport,40 | 37 | 35 | 19 | 13,1,7,2026-02-10
100002266,1128208,1041057,1424342,1014444,napleton's south orlando chrysler-jeep-dodge,franchise,napletonorlando.com,Dealer.com,1460 East Osceola Parkway,Kissimmee,FL,34744,28.339527,-81.385221,888-852-0350 | 888-852-0369,aadorno@napleton.com,new,17,5,22,43,Jeep | RAM | Chrysler | Dodge,19 | 18 | 3 | 3,Gladiator | Ram 1500 Pickup | Ram 2500 Pickup | Grand Cherokee L | Wrangler 4-Door,7 | 7 | 5 | 4 | 4,4,10,2026-02-10
100002267,1121328,1035665,1424343,11011592,mark porter chevrolet gmc ashland,franchise,markporterashland.com,DealerOn,1800 Greenup Avenue,Ashland,KY,41101,38.47807,-82.636443,606-618-9616 | 606-329-8777,justinbooth@markporterauto.com,new,62,29,91,168,GMC | Chevrolet,86 | 82,Sierra 1500 | Silverado 1500 | Terrain | Trax | Colorado,41 | 19 | 19 | 13 | 11,2,19,2026-02-10
100002268,1119213,1036920,1424357,10032855,holzhauer gmc,franchise,holzhauersgmc.com,Dealer.com,17934 Holzhauer Automall Drive,Nashville,IL,62263,38.36213,-89.373768,618-464-3982,info@holzhauers.com,new,12,2,14,16,GMC,16,Sierra 1500 | Sierra 2500HD | Acadia | Yukon,6 | 5 | 3 | 2,1,4,2026-02-10
100002269,1112346,1049407,1424370,1020688,mercedes-benz of el paso,franchise,mercedesbenzelpaso.com,Dealer.com,1122 Airway Boulevard,El Paso,TX,79925,31.781111,-106.391408,915-778-5341,dhoy@driveahoy.com,new,23,0,23,23,Mercedes-Benz,23,GLE | GLC | CLA | E-Class | GLE Coupe,8 | 5 | 2 | 2 | 2,1,9,2026-02-10
100002270,1198728,1033752,1424371,1009052,bill roberts chevrolet,franchise,billrobertschevrolet.com,DealerOn,301 West Broadway Street,Bolivar,MO,65613,37.613608,-93.413759,800-774-8254,COLEMANK@BILLROBERTSCHEVROLET.NET,new,13,3,16,17,Chevrolet,17,Silverado 1500 | Silverado 3500HD | Colorado | Equinox | Silverado 2500HD,4 | 4 | 2 | 2 | 2,1,7,2026-02-10
100002271,1126980,185466,1424373,1015415,rusty wallace kia,franchise,rustywallacekia.com,DealerOn,4612 Alcoa Highway,Louisville,TN,37777,35.860779,-83.959093,865-688-8886,,new,62,8,70,101,Kia,101,Sportage | Sorento | Telluride | K4 | K5,36 | 14 | 14 | 8 | 8,1,9,2026-02-10
100002272,1126980,185466,1424373,1015417,rusty wallace kia,franchise,rustywallacekiaalcoa.com,DealerOn,4612 Alcoa Highway,Louisville,TN,37777,35.860779,-83.959093,865-977-5422 | 865-238-4927,ccourtney@rwkiasouth.com,new,47,5,52,56,Kia,56,Telluride | Sportage | Carnival | Seltos | Sorento,18 | 12 | 6 | 6 | 6,1,8,2026-02-10
100002273,1149277,1031880,1424396,1007253,prince frederick chrysler dodge jeep ram,franchise,princefrederickdodge.com,DealerOn,265 Solomons Island Road North,Prince Frederick,MD,20678,38.546869,-76.590564,337-588-3531 | 443-486-3458,jodell@princefrederickdodge.com,new,30,3,33,34,RAM | Jeep | Dodge | Chrysler,16 | 14 | 3 | 1,Ram 1500 Pickup | Gladiator | Durango | Grand Cherokee | Grand Cherokee L,10 | 6 | 3 | 3 | 3,4,10,2026-02-10
100002274,1111440,212427,1424413,1014604,rusty eck ford,franchise,rustyeckford.com,DealerOn,7310 East Kellogg Drive,Wichita,KS,67207,37.680281,-97.251596,316-395-2532,sburton@rustyeckford.com,new,26,4,30,32,Ford,32,F-150 | Explorer | F-250 Super Duty | Bronco 4-Door | Bronco Sport,11 | 6 | 3 | 2 | 2,1,11,2026-02-10
100002275,1173934,1037067,1424441,11025455,blake fulenwider ford of andrews,franchise,blakefulenwiderfordofandrews.com,Jazel Auto,1700 U.S. 385,Andrews,TX,79714,32.343065,-102.553557,432-302-7340 | 432-423-3270,,new,40,8,48,56,Ford,56,F-150 | F-250 Super Duty | F-350 Super Duty | Expedition | Ranger,17 | 15 | 11 | 4 | 3,1,10,2026-02-10
100002276,1109524,582040 | 529485,1424442,1001726,darcars lexus of mt. kisco,franchise,lexusofmtkisco.com,Motive | DealerOn,275 Kisco Avenue,Mount Kisco,NY,10549,41.218538,-73.724524,914-241-3500,itsy.furneaux@darcars.com,new,87,17,104,111,Lexus,111,RX | NX | TX | GX | NX Hybrid,25 | 23 | 19 | 8 | 7,1,13,2026-02-10
100002277,1153955,1036804,1424460,11025847,max chrysler dodge jeep ram clinton,franchise,maxcdjrclinton.com,Dealer.com,1500 Harrison Road,Clinton,MO,64735,38.383274,-93.750968,660-924-0225,leads@maxmotorscdjrclinton.com,new,7,2,9,16,Jeep | RAM | Dodge,7 | 5 | 4,Grand Cherokee | Hornet | Grand Cherokee L | Ram 2500 Pickup | Ram 5500 Chassis Cab,3 | 3 | 2 | 2 | 2,3,9,2026-02-10
100002278,1148938,1034811,1424473,1007373,ron tirapelli ford,franchise,rontirapelliford.com,DealerOn,4355 West Jefferson Street,Shorewood,IL,60404,41.523007,-88.18485,815-725-3033 | 224-424-6704,tom@rontirapelli.com,new,38,4,42,43,Ford,43,F-150 | Explorer | Bronco Sport | F-250 Super Duty | Maverick,7 | 6 | 5 | 4 | 4,1,15,2026-02-10
100002279,1118797,260440,1424476,1015410,mcclurg chrysler dodge jeep inc.,franchise,mcclurgchryslerdodgejeep.com,Dealer.com,125 North Center Street,Perry,NY,14530,42.726465,-78.006071,877-271-4937 | 585-302-4332,vipermac@aol.com,new,9,2,11,13,RAM | Jeep | Dodge | Chrysler,6 | 4 | 2 | 1,Grand Cherokee | Ram 2500 Pickup | Durango | Compass | Pacifica,3 | 3 | 2 | 1 | 1,4,7,2026-02-10
100002280,1163368,1036873,1424482,1094193,graff chrysler dodge jeep ram rockford,franchise,graffcdjr.com,DealerOn,4395 14 Mile Road Northeast,Rockford,MI,49341,43.176634,-85.561773,616-747-8281,inforockford@hankgraff.com,new,14,7,21,34,Jeep | RAM | Chrysler | Dodge,18 | 10 | 4 | 2,Grand Cherokee L | Grand Cherokee | Pacifica | Ram 3500 Pickup | Ram 1500 Pickup,7 | 6 | 4 | 4 | 3,4,11,2026-02-10
100002281,1124273,1054331,1424493,1013338,mercedes-benz of anchorage,franchise,mbofanchorage.com,DealerOn,1000 East 6th Avenue,Anchorage,AK,99501,61.216205,-149.863753,907-265-7560 | 907-621-5300,aj.britton@swickard.com,new,5,2,7,7,Mercedes-Benz,7,GLE | CLE | GLB | GLC | GLE Coupe,2 | 1 | 1 | 1 | 1,1,6,2026-02-10
100002282,1118618,526889,1424524,1059894,marthaler honda,franchise,marthalerhonda.com,DealerOn,2114 East Main Street,Albert Lea,MN,56007,43.653564,-93.339285,507-373-2341,briley@marthaler.com,new,26,3,29,35,Honda,35,CR-V | Pilot | Passport | Civic | Odyssey,18 | 6 | 5 | 2 | 2,1,6,2026-02-10
100002283,1150069,1054607 | 1015612,1424528,1079338,benson ford inc.,franchise,bensonford.net,Dealer.com,4701 Calhoun Memorial Highway,Easley,SC,29640,34.826188,-82.540397,864-855-5383,lisajo@bensonford.net,new,20,8,28,29,Ford,29,F-150 | Bronco Sport | Explorer | F-250 Super Duty | Maverick,9 | 3 | 3 | 3 | 3,1,11,2026-02-10
100002284,1164384,1032629,1424531,1016892,kia of marin,franchise,kiamarin.com,DealerOn,105 Vintage Way,Novato,CA,94945,38.09333,-122.556489,415-895-3211,michael@kiamarin.com,new,53,8,61,62,Kia,62,Sportage | Telluride | Niro | Sorento | EV6,16 | 16 | 7 | 6 | 4,1,11,2026-02-10
100002285,1118043,1053620,1424537,1060724,"paul clark ford, inc.",franchise,paulclarkfordofyulee.com,DealerOn,464046 State Road 200,Yulee,FL,32097,30.62078,-81.531786,904-225-3673 | 904-664-0599,rdusi@pcford.net,new,20,1,21,22,Ford,22,Bronco Sport | Explorer | Bronco 4-Door | F-150 | F-250 Super Duty,4 | 4 | 3 | 2 | 2,1,11,2026-02-10
100002286,1119770,1032497,1424548,1005541,bellavia chevrolet,franchise,bellaviachevy.com,DealerOn,199 New Jersey 17,East Rutherford,NJ,07073,40.826502,-74.096068,201-939-6800 | 201-355-3880,kholdorf@bellavia.com,new,44,17,61,104,Chevrolet,104,Equinox | Traverse | Trax | Trailblazer | Silverado 1500,36 | 23 | 17 | 9 | 5,1,11,2026-02-10
100002287,1156720,1022677,1424549,1070559,koons tysons chrysler dodge jeep ram,franchise,koonsjeep.com,DealerOn,2050 Chain Bridge Road,Vienna,VA,22182,38.918056,-77.235755,703-448-7009 | 703-750-8122,dnickles@koons.com,new,89,48,137,135,Jeep | RAM | Dodge | Chrysler,72 | 52 | 7 | 4,Ram 1500 Pickup | Wrangler 4-Door | Grand Cherokee | Grand Cherokee L | Durango,34 | 29 | 22 | 8 | 7,4,15,2026-02-10
100002288,1123900,1046519,1424552,1008423,lundeen brothers ford of annandale inc.,franchise,lundeenford.com,DealerOn,870 Elm Street East,Annandale,MN,55302,45.256291,-94.107728,320-430-4044 | 320-274-8211,,new,46,7,53,60,Ford,60,F-150 | Expedition | Explorer | F-350 Super Duty | Maverick,20 | 10 | 10 | 5 | 4,1,13,2026-02-10
100002289,1113752,1033430,1424553,1003265,bob sight ford,franchise,bobsightford.com,DealerOn,610 Northwest Blue Parkway,Lee's Summit,MO,64063,38.924867,-94.402216,816-251-7138 | 816-524-6550,rvargas@bobsight.com | zsight@bobsight.com,new,53,11,64,65,Ford,65,F-150 | Explorer | Maverick | Bronco 4-Door | Escape,17 | 7 | 7 | 6 | 6,1,14,2026-02-10
100002290,1116823,1043998,1424564,1000950,mercedes-benz of coconut creek,franchise,mercedescoconutcreek.com,Dealer.com,4250 North State Road 7,Coconut Creek,FL,33073,26.28175,-80.201171,844-205-5789,barbaraderek3@gmail.com,new,110,171,281,795,Mercedes-Benz,795,GLE | GLC | CLE | GLE Coupe | C-Class Sedan,117 | 109 | 77 | 51 | 38,1,21,2026-02-10
100002291,1183709,1031488,1424606,11026673,hertrich chevy gmc of easton,franchise,hertrichcgmc.com,Dealer.com,7677 Ocean Gateway,Easton,MD,21601,38.759914,-76.061083,410-690-3048,ppapineau@hertrichs.com,new,49,35,84,200,Chevrolet | GMC,120 | 80,Silverado 1500 | Traverse | Sierra 1500 | Yukon | Terrain,22 | 22 | 21 | 16 | 15,2,23,2026-02-10
100002292,1163247,1047781,1424609,1101044,mercedes-benz of orlando,franchise,mborlando.com,Dealer.com,810 North Orlando Avenue,Maitland,FL,32751,28.633944,-81.36078,855-832-1086,grundorfw@autonation.com,new,39,10,49,100,Mercedes-Benz,100,GLE | CLE | GLC | E-Class | GLS,18 | 10 | 8 | 6 | 6,1,18,2026-02-10
100002293,1123403,1052932 | 858667 | 1034452,1424610,1009422,"colonial ford truck sales, inc | colonial ford truck sales",franchise,colonialtruck.net,Dealer.com,1833 Commerce Road,Richmond,VA,23224,37.496396,-77.434214,804-232-3492,rbunch@colonialtruck.com,new,101,4,105,108,Ford,108,F-550 Super Duty Chassis Cab | F-250 Super Duty | F-150 | F-450 Super Duty Chassis Cab | F-350 Super Duty Chassis Cab,51 | 24 | 10 | 5 | 3,1,13,2026-02-10
100002294,1193114,200783,1424614,1014428,nick nicholas ford,franchise,nnford.com,Dealer.com,2901 Highway 44 West,Inverness,FL,34452,28.841164,-82.361386,352-726-1231,david.clark@nicknicholasford.com,new,59,5,64,71,Ford,71,F-150 | Explorer | Maverick | F-250 Super Duty | Bronco Sport,15 | 13 | 9 | 7 | 4,1,15,2026-02-10
100002295,1120367,1035784,1424619,1002453,christopher's dodge ram,franchise,cdodge.com,Dealer.com,16655 West Colfax Avenue,Golden,CO,80401,39.727669,-105.18831,303-238-7311 | 888-572-9168,darrinhall.07@gmail.com,new,59,8,67,69,RAM | Dodge,63 | 6,Ram 1500 Pickup | Ram 2500 Pickup | Ram 3500 Pickup | Durango | Ram 3500,20 | 20 | 8 | 6 | 3,2,9,2026-02-10
100002296,1113499,1034949,1424623,1099198,kyle durrence chevrolet gmc,franchise,kyledurrence.com,Dealer.com,7334 U.S. 280,Claxton,GA,30417,32.15903,-81.926434,912-290-2732,michael@kyledurrence.com,new,33,0,33,36,GMC | Chevrolet,24 | 12,Sierra 1500 | Silverado 1500 | Sierra 2500HD | Terrain | Yukon,10 | 5 | 4 | 4 | 3,2,13,2026-02-10
100002297,1111002,1031306,1424631,1018183,betten hyundai,franchise,bettenhyundai.com,Dealer Inspire,2477 Henry Street,Muskegon,MI,49441,43.20776,-86.264227,231-283-1129 | 231-283-1084,,new,16,2,18,21,Hyundai,21,Tucson | Palisade | Elantra | Kona | Santa Fe,11 | 4 | 2 | 2 | 2,1,5,2026-02-10
100002298,1128085,1052697,1424677,1014892,dunlap-johnson chevrolet,franchise,dunlapjohnsonchevy.com,Dealer.com,919 East Liberty Street,York,SC,29745,34.987484,-81.213859,803-684-4271 | 803-639-8380,matt@dunlapjohnson.com,new,14,2,16,17,Chevrolet,17,Traverse | Trax | Corvette | Tahoe | Colorado,4 | 4 | 2 | 2 | 1,1,9,2026-02-10
100002299,1116316,153795,1424705,1002159,tri-city subaru,franchise,tricitysubaru.com,Dealer.com,195 New Hampshire 108,Somersworth,NH,03878,43.241962,-70.897369,603-742-3647 | 603-207-1190,acyr@tricitysubaru.com,new,65,11,76,83,Subaru,83,Forester | Outback | Crosstrek | Impreza | Legacy,27 | 20 | 17 | 5 | 5,1,7,2026-02-10
100002300,1148485,1042758,1424707,1010354,jim schmidt ford inc.,franchise,jimschmidtford.net,Dealer.com,405 West High Street,Hicksville,OH,43526,41.287796,-84.771293,419-542-1501 | 419-542-7776,Jim.Schmidt@jimschmidtauto.com,new,17,4,21,22,Ford,22,Escape | F-150 | F-350 Super Duty | F-250 Super Duty | Ranger,5 | 4 | 4 | 3 | 3,1,8,2026-02-10
100002301,1116648,1054785,1424713,1009397,mercedes-benz of little silver,franchise,mercedesoflittlesilver.com,Dealer.com,100 Oceanport Avenue,Little Silver,NJ,07739,40.32338,-74.037071,732-842-5353,mcgovernleads@gmail.com,new,93,12,105,113,Mercedes-Benz,113,GLE | S-Class | CLE | GLS | GLC,26 | 12 | 8 | 8 | 7,1,16,2026-02-10
100002302,1152102,687606,1424721,1071260,lyons ford,franchise,lyonsford.net,Dealer.com,1304 North Ellington Parkway,Lewisburg,TN,37091,35.468685,-86.791234,931-359-3533,markwright@lyonsford.net,new,5,2,7,9,Ford,9,F-150 | Bronco 4-Door | Escape | Explorer | F-600 Super Duty Chassis Cab,3 | 1 | 1 | 1 | 1,1,7,2026-02-10
100002303,1173825,856149,1424743,11020198,patriot chevrolet of sturgeon bay,franchise,patriotchevroletsturgeonbay.com,Dealer.com,632 Green Bay Road,Sturgeon Bay,WI,54235,44.821889,-87.395093,920-473-8288,rhofmaier@patriotsturgeonbay.com,new,5,0,5,5,Chevrolet,5,Equinox | Silverado 1500 | Traverse,3 | 1 | 1,1,3,2026-02-10
100002304,1116617,1049805,1424841,1001656,mid-hudson subaru,franchise,midhudsonsubaru.com,DealerOn,1162 U.S. 9,Wappingers Falls,NY,12590,41.56781,-73.906849,845-218-1261,GPRICE@MIDHUDSONSUBARU.COM,new,64,8,72,75,Subaru,75,Crosstrek | Forester | Outback | Ascent | Legacy,21 | 18 | 13 | 6 | 6,1,8,2026-02-10
100002305,1109416,1035874,1424854,1003710,chris auffenberg hyundai of cape girardeau,franchise,auffenbergcapehyundai.com,Dealer.com,386 Siemers Drive,Cape Girardeau,MO,63701,37.29408,-89.577425,573-332-1711,accessibility@hmausa.com,new,21,13,34,40,Hyundai,40,Tucson | Palisade | Santa Fe | Sonata | Elantra,13 | 10 | 7 | 5 | 2,1,7,2026-02-10
100002306,1121324,1046171,1424871,1008493,land rover mt. kisco,franchise,landrovermtkisco.com,Dealer.com,299 Kisco Avenue,Mount Kisco,NY,10549,41.219009,-73.725398,888-209-7987,gm2899@autonation.com,new,25,5,30,64,Land Rover,64,Defender | Range Rover | Range Rover Sport | Range Rover Velar | Range Rover Evoque,18 | 18 | 14 | 6 | 5,1,7,2026-02-10
100002307,1126122,170637 | 1035565,1424883,1007270,"rainbow chrysler dodge jeep of mccomb, l.l.c",franchise,driverainbow.com,Dealer.com,1900 Delaware Avenue,McComb,MS,39648,31.248417,-90.478292,601-684-7020,dana.mccray@rainbowautomotive.com,new,18,4,22,22,Jeep | RAM | Chrysler | Dodge,11 | 9 | 1 | 1,Grand Cherokee L | Wrangler 4-Door | Ram 1500 Pickup | Ram 2500 Pickup | Ram 3500 Pickup,4 | 4 | 2 | 2 | 2,4,12,2026-02-10
100002308,1187156,1053741,1424920,11043966,spirit lake ford & cdjr,franchise,spiritlakefordcdjr.com,Dealer.com | DealerOn,2702 17th Street,Spirit Lake,IA,51360,43.423755,-95.129119,,,new,8,5,13,13,Ford | Jeep | Dodge | RAM,6 | 5 | 1 | 1,Expedition | Grand Cherokee L | Bronco Sport | Compass | Escape,2 | 2 | 1 | 1 | 1,4,11,2026-02-10
100002309,1148629,1053668,1424933,1006294,haidlen ford inc.,franchise,haidlenford.net,Dealer.com,1355 East F Street,Oakdale,CA,95361,37.770629,-120.834775,209-322-2712 | 209-322-2741,ehaidlen@haidlenford.com,new,32,2,34,40,Ford,40,F-150 | F-250 Super Duty | F-350 Super Duty | Explorer | Mustang Mach-E,15 | 5 | 4 | 3 | 3,1,13,2026-02-10
100002310,1118262,1047483,1424934,1011263,mercedes-benz of winston-salem,franchise,mbwinstonsalem.com,Dealer.com,691 Jonestown Road,Winston-Salem,NC,27103,36.069733,-80.339176,800-489-1217 | 336-760-4580,lreavis@mbwinstonsalem.com,new,46,12,58,90,Mercedes-Benz,90,GLE | GLC | GLS | CLE | Sprinter Cargo Van,27 | 16 | 16 | 4 | 4,1,12,2026-02-10
100002311,1148760,1031330,1424953,1028892,don tester ford inc,franchise,dontester.com,DealerOn,2800 U.S. 250,Norwalk,OH,44857,41.216079,-82.592111,419-660-2208,plepley@dontester.com,new,10,3,13,15,Ford,15,Escape | F-150 | F-350 Super Duty | Maverick | Bronco 4-Door,4 | 2 | 2 | 2 | 1,1,9,2026-02-10
100002312,1148461,1054849,1424954,1013757,current river ford inc.,franchise,crford.com,Dealer.com,209 Smith Street,Doniphan,MO,63935,36.628213,-90.829754,573-996-7163,crford@alltel.net,new,4,0,4,4,Ford,4,F-150 | F-350 Super Duty Chassis Cab,3 | 1,1,2,2026-02-10
100002313,1192079,1053934,1424958,10018676,w&l mazda,franchise,wandlmazda.com,Dealer.com,975 Water Street,Northumberland,PA,17857,40.896747,-76.785361,570-701-7811,alonsubaru@gmail.com,new,39,5,44,47,Mazda,47,CX-5 | CX-50 | CX-30 | CX-90 | Mazda3,19 | 16 | 4 | 2 | 2,1,7,2026-02-10
100002314,1150101,1034849,1424959,1005870,commonwealth dodge,franchise,commonwealthdodge.com,DealerOn,6408 Preston Highway,Louisville,KY,40219,38.158557,-85.699247,502-785-9648,tharrison@commonwealthdodge.com,new,5,2,7,7,Dodge | RAM,4 | 3,Durango | ProMaster Cargo Van | Hornet | Ram 1500 Pickup,3 | 2 | 1 | 1,2,4,2026-02-10
100002315,1152536,487515,1424962,1014527,chrysler of forest city,franchise,chryslerofforestcity.com,Dealer Inspire,1445 U.S. 69,Forest City,IA,50436,43.259361,-93.63411,641-863-1442,,new,5,1,6,6,Chrysler | Jeep | RAM,2 | 2 | 2,Pacifica | Wrangler 4-Door | Ram 1500 Pickup | Ram 3500 Pickup,2 | 2 | 1 | 1,3,4,2026-02-10
100002316,1162710,1035035,1424965,1051172,young chevrolet gmc of ionia,franchise,youngioniagm.com,Dealer.com,3669 South State Road,Ionia,MI,48846,42.93391,-85.073508,616-527-4800 | 616-522-3426,eric@youngionia.com,new,30,4,34,38,Chevrolet | GMC,29 | 9,Equinox | Sierra 1500 | Silverado 1500 | Traverse | Trax,7 | 6 | 5 | 4 | 4,2,13,2026-02-10
100002317,1128511,1036243 | 235034,1424975,1012839,5 corners dodge chrysler jeep ram | 5 corners dodge chrysler jeep,franchise,5cornersdodgechryslerjeep.net,Pixel Motion,1292 Washington Avenue,Cedarburg,WI,53012,43.32185,-88.004583,262-228-4109 | 262-618-7036,,new,28,5,33,35,RAM | Jeep | Chrysler | Dodge,17 | 14 | 2 | 2,Ram 1500 Pickup | Grand Cherokee | Wrangler 4-Door | Compass | Grand Cherokee L,8 | 6 | 4 | 2 | 2,4,12,2026-02-10
100002318,1113056,1053321,1424985,1011894,"scoville-meno chrysler- dodge- jeep- ram, inc.",franchise,scovillemenochryslerdodgejeep.com,Dealer.com,18 Union Street,Sidney,NY,13838,42.312325,-75.395229,607-296-0316,,new,5,0,5,5,Jeep | RAM,3 | 2,Ram 1500 Pickup | Grand Cherokee | Grand Cherokee L | Wrangler 4-Door,2 | 1 | 1 | 1,2,4,2026-02-10
100002319,1125944,1036111,1424992,1007574,stetler dodge chrysler jeep ram,franchise,stetlerauto.com,Dealer Inspire,1405 Roosevelt Avenue,York,PA,17404,39.981489,-76.760005,717-356-3984,ecorson@mystetlerauto.com,new,24,3,27,29,Jeep | RAM | Dodge | Chrysler,14 | 11 | 3 | 1,Ram 1500 Pickup | Ram 2500 Pickup | Wrangler 4-Door | Durango | Gladiator,4 | 4 | 4 | 3 | 2,4,13,2026-02-10
100002320,1124221,1048900,1424997,1013516,deml ford lincoln inc.,franchise,demlford.com,Dealer.com,2100 U.S. 14,Waseca,MN,56093,44.082618,-93.536202,507-835-3425,demlford@demlford.com,new,16,2,18,18,Ford,18,F-150 | Explorer | F-350 Super Duty | Escape | Expedition,8 | 4 | 4 | 1 | 1,1,5,2026-02-10
100002321,1121270,1052695 | 1035909,1425003,1017708,batesville chrysler-dodge-jeep inc,franchise,batesvillechryslerdodgejeep.com,Dealer.com,1320 Indiana 46,Batesville,IN,47006,39.290615,-85.204178,812-312-4074 | 812-717-4830,cfletcher@batesvillecdj.com,new,4,1,5,6,Jeep | RAM,3 | 3,Ram 1500 Pickup | Grand Cherokee | Grand Cherokee L | Ram 2500 | Wagoneer,2 | 1 | 1 | 1 | 1,2,5,2026-02-10
100002322,1128814,1046787,1425009,1011826,hillyer's mid - city ford,franchise,hillyersford.net,Dealer.com,3000 Hillyer Lane,Woodburn,OR,97071,45.150051,-122.883845,503-981-4747,brandon47@hillyers.com,new,7,1,8,13,Ford,13,F-150 | F-350 Super Duty | Bronco 4-Door | Bronco Sport | Edge,5 | 3 | 2 | 1 | 1,1,6,2026-02-10
100002323,1076505,1036981,1425010,1012009,sonia chrysler dodge jeep ram,franchise,soniasjeep.com,Dealer.com,95 New Athol Road,Orange,MA,01364,42.585494,-72.26978,978-249-4723,webleads@soniasautogroup.dsmessage.com,new,4,1,5,5,RAM | Chrysler | Jeep,3 | 1 | 1,Ram 1500 Pickup | 300 | Compass | Ram 2500,2 | 1 | 1 | 1,3,4,2026-02-10
100002325,1123090,1036501,1425017,11039875,ocean mazda roswell,franchise,oceanmazdaroswell.com,Dealer Inspire,11185 Alpharetta Highway,Roswell,GA,30076,34.051398,-84.334005,470-289-4658,,new,78,7,85,86,Mazda,86,CX-50 | CX-5 | CX-30 | CX-90 | Mazda3,28 | 24 | 11 | 9 | 7,1,8,2026-02-10
100002326,1128184,1027353 | 1059165,1425024,1014547,deery brothers cdjr,franchise,deerybrotherschryslerdodgeramjeep.com,Dealer.com,651 Highway 1 West,Iowa City,IA,52246,41.646463,-91.548214,319-383-0422,madams@deeryic.com,new,25,4,29,29,Jeep | RAM | Chrysler | Dodge,17 | 9 | 2 | 1,Grand Cherokee L | Ram 1500 Pickup | Grand Cherokee | Compass | Pacifica,9 | 4 | 3 | 2 | 2,4,12,2026-02-10
100002327,1106843,515013,1425043,11008862,w&l subaru,franchise,wandlsubaru.com,Dealer.com,535 Point Township Drive,Northumberland,PA,17857,40.90749,-76.77164,570-473-3432,wandlgregg@ptd.net,new,117,13,130,130,Subaru,130,Crosstrek | Forester | Outback | Legacy | Ascent,39 | 34 | 28 | 9 | 8,1,7,2026-02-10
100002328,1115819,1054708 | 1014545,1425192,1073885,mercedes-benz of tacoma,franchise,larsonmercedes.com,Dealer eProcess,1701 Alexander Avenue East,Fife,WA,98424,47.241836,-122.370819,253-922-6820,andreharlee@looklarson.com,new,40,11,51,51,Mercedes-Benz,51,Sprinter Cargo Van | GLE | GLS | E-Class | GLC,9 | 7 | 7 | 4 | 4,1,15,2026-02-10
